title,year,genre,plot,poster,rating,trailor
The Deal,2012,"Action, Crime, Drama","A very serious and strict officer goes after a dangerous drug dealer, in an attempt to try and stop the drug and weapon dealing business in the area.",https://image.tmdb.org/t/p/w500//2HZepd18kR2UwgmdO3wjfjhtNfd.jpg,6.9,https://www.youtube.com/embed/HWbGg8cAgGE
Payday,2018,"Action, Thriller, Drama, Mystery",,https://image.tmdb.org/t/p/w500//fkT0BEaxBpE7KoFX9xqTEzZHt4W.jpg,6.25,https://www.youtube.com/embed/None
Half-Shell Heroes: Blast to the Past,2015,"Animation, Comedy, Action, Adventure, Family",,https://image.tmdb.org/t/p/w500//aq4ODQaz3YhVvpxn9r5kVl4kZDo.jpg,9.0,https://www.youtube.com/embed/FjAl3UC4qtg
Age Of Kill,2015,Action,A black ops sniper is blackmailed by a psychotic international terrorist into killing 6 unrelated people in 6 hours... but there is more to the victims than meets the eye.,https://image.tmdb.org/t/p/w500//lakV5DkroRMrAKrU2GNpS42uYsh.jpg,5.5,https://www.youtube.com/embed/1XN1iuUeMv4
Deadly Outbreak,1996,"Action, Thriller","Dutton Hatfield, played by Jeff Speakman, is working for the American embassy. He finds himself inside a biochemical weapon laboratory when terrorists headed by Colonel Baron (played by TimeCop villain Ron Silver) take over the place. Baron is looking for a sample of a deadly virus that is being developed inside the facility.",https://image.tmdb.org/t/p/w500//jkil3wRYoF2z2acsflzoMGteo2o.jpg,5.7,https://www.youtube.com/embed/bq2qSvMTA_4
Free Dead or Alive,2022,Action,A young girl makes a perilous journey from South/Central America to the United States unaware of the real dangers that lie ahead.,https://image.tmdb.org/t/p/w500//hxQLof5zQmgqCzbsrA8OmC9PgBv.jpg,4.8,https://www.youtube.com/embed/w93IazDUOVA
Witch from Nepal,1986,"Horror, Action, Fantasy",A Hong Kong man goes on vacation to Nepal where a local tribe imbues him with magical powers which he must use to fight a growing evil.,https://image.tmdb.org/t/p/w500//2PONE7dxkw9nWpFRMslnWMdvDBO.jpg,6.0,https://www.youtube.com/embed/TYQb1qsc63k
Alpha Girls,2013,"Action, Horror, Science Fiction",Alpha Girls is about a Sorority House terrorized by an unholy curse of their own creation.,https://image.tmdb.org/t/p/w500//vU3CJq4V46ABAOuxIDTsfMhesDK.jpg,5.2,https://www.youtube.com/embed/Q9NKrgVBgf8
Resurrection of the Little Match Girl,2002,"Action, Comedy, Science Fiction","A young man is on a quest to beat the game and rescue the Little Match Girl from the hands of the corporation that operates the game, but can he succeed?",https://image.tmdb.org/t/p/w500//rAL9mppvC1WgFbz0VkXHkrNgpTU.jpg,5.045,https://www.youtube.com/embed/-I4-z_QZDAQ
Ghayal,1990,"Action, Crime, Drama",,https://image.tmdb.org/t/p/w500//4LpT0OsORcPdrtHnolxRqtU3eo9.jpg,7.308,https://www.youtube.com/embed/None
Mutants,2008,"Action, Horror, Science Fiction",,https://image.tmdb.org/t/p/w500//1I3MCEnL8MLej7pKGfosb4NFGtm.jpg,3.0,https://www.youtube.com/embed/None
Channeling,2013,"Science Fiction, Action",A drama centered on people who seek validation by broadcasting their lives to as big an audience as possible.,https://image.tmdb.org/t/p/w500//jz7uVQ3EFL03qcyoTJOYvtLnQMh.jpg,5.2,https://www.youtube.com/embed/PG4D98_1Arg
Yuma,2012,"Crime, Drama, Action","A story about the rise and fall of Zyga - a Polish kid in his early twenties, who wants to take charge of his life after the fall of communism, but in a time of chaos and moral anarchy, unwillingly becomes a gangster.",https://image.tmdb.org/t/p/w500//wqDWRPSrvVOAXIF26Me6jPzJauP.jpg,6.5,https://www.youtube.com/embed/None
The Road Killers,1994,"Action, Thriller, Crime, Drama","After a young boy is almost runover by a maniac on a highway, a re-encounter and confrontation by the boy's father with the driver sets off conflicts with a carful of maniacs.",https://image.tmdb.org/t/p/w500//yiAzM6NSQEOmsrI1kVXkaIqWgkz.jpg,5.36,https://www.youtube.com/embed/None
The Clones of Bruce Lee,1981,"Science Fiction, Action",,https://image.tmdb.org/t/p/w500//nnQLZe0arj8cKO2creVk45Si0z5.jpg,5.667,https://www.youtube.com/embed/SpEVBcMZqYg
Midnight Son,2011,"Drama, Horror, Action",,https://image.tmdb.org/t/p/w500//xwVaMTmE0qzKRQMzvvwZY1vBEBm.jpg,6.118,https://www.youtube.com/embed/LS2nLbEoMy8
Boxer Rebellion,1976,"Action, Adventure",,https://image.tmdb.org/t/p/w500//nsfGHWbyJiScLpaVI3Od6sKVSPm.jpg,6.2,https://www.youtube.com/embed/Iu8jDSPk_lA
LEGO Hero Factory: Savage Planet,2011,"Animation, Action, Adventure","The Hero Factory's mission: to build the bravest, most advanced Heroes in the galaxy! When rookie Rocka responds to a civilian distress call from the planet Quatros.",https://image.tmdb.org/t/p/w500//nL8N660JsTKmSON0CjlbsnoIsHa.jpg,6.273,https://www.youtube.com/embed/y7WoIpKgmB8
Gumrah,1993,"Drama, Action, Crime",,https://image.tmdb.org/t/p/w500//iNof5RDsUnhnT9iqxGWSyywGqoy.jpg,7.4,https://www.youtube.com/embed/None
An Eternal Combat,1991,"Action, Comedy, Fantasy",,https://image.tmdb.org/t/p/w500//5f5fEbNsh0vlUpx5w8A0b5rBLcT.jpg,4.0,https://www.youtube.com/embed/None
Christian Brothers,2011,"Action, Drama","When the daughter of a minister gets kidnapped, Christy is called upon to rescue her. Although he manages to save her, he himself gets embroiled in the kidnapper's murder.",https://image.tmdb.org/t/p/w500//ycEsZ8o9ce08fTTpH2VVExfhZvY.jpg,4.577,https://www.youtube.com/embed/WCs-JR9hqFU
Final Approach,2008,"Thriller, Action, TV Movie","FBI hostage rescue team leader Jack Bender has been sacked for not being a team player, and months later he finds himself in the ultimate hostage nightmare: stuck aboard a plane that's been taken over by a group of well-armed terrorists who threaten to detonate a nuclear weapon unless they receive a billion dollars",https://image.tmdb.org/t/p/w500//5hDa6XUaBf2tYgDRy9nGsReLfBk.jpg,5.2,https://www.youtube.com/embed/None
The Wolf Witch,2020,"Action, Fantasy","Towards the end of the Ming Dynasty, in the world of martial arts, a story of conspiracies, love and powers unravels. The White Haired Witch (The Wolf Witch / Bai Fa Mo Nu Wai Chuan / 白发魔女外传)",https://image.tmdb.org/t/p/w500//4qLwLn8orYDedgH9Ep8EQ1A31Jq.jpg,6.0,https://www.youtube.com/embed/None
The Bulleteers,1942,"Action, Animation, Fantasy","Criminals with rocket powered car loot and extort the city, and only Superman can stop them!",https://image.tmdb.org/t/p/w500//uVLYnYmrsOnwGrC0NKbmoyh9NTk.jpg,6.5,https://www.youtube.com/embed/None
Nuigulumar Z,2014,"Horror, Comedy, Action",A gothic lolita merges with a teddy bear to fight zombies and save the world.,https://image.tmdb.org/t/p/w500//iq5RlsYFeF26y7GIW6izMofqvLo.jpg,2.5,https://www.youtube.com/embed/kyu8CCw5t-k
OSS 117: Mission for a Killer,1965,"Action, Crime",A secret agent is dispatched to find a rare and valuable drug.,https://image.tmdb.org/t/p/w500//xU2v1Xkk0s8mncBCLxQFdBsvnOu.jpg,8.5,https://www.youtube.com/embed/iDkoou_fcL8
Twenty 20,2008,"Action, Romance, Thriller","Advocate Ramesh saves Devan from a murder case. Later, he realize Devan was the actual culprit. Ramesh tries for a payback, unaware of Devan's real intentions and the reason for the murder.",https://image.tmdb.org/t/p/w500//nHODrsDLe8lfApNndIkhLSmDqlI.jpg,6.417,https://www.youtube.com/embed/None
One Million-Year Trip: Bander Book,1978,"Action, Adventure, Animation, Fantasy, Science Fiction, TV Movie",,https://image.tmdb.org/t/p/w500//2RbRaQNtLkmo1JCAbWW6vgajcvT.jpg,5.5,https://www.youtube.com/embed/eFZuNt5SuIw
Disco Godfather,1979,"Action, Comedy, Crime",Retired cop and celebrity DJ Tucker Williams (aka The Disco Godfather) takes to the streets as a dangerous hallucinogenic drug called Angel Dust begins to take hold of the neighborhood.,https://image.tmdb.org/t/p/w500//tjHQ0VD4qnb4TFsJlt1MC6hf7V6.jpg,5.725,https://www.youtube.com/embed/0Co40D7lmCo
The Green Hornet,1974,"Action, Comedy",,https://image.tmdb.org/t/p/w500//lclx7cj0KRO697CUlhiwyBlDwNb.jpg,6.8,https://www.youtube.com/embed/None
Strain 100,2020,"Horror, Action, Adventure","After surviving a terrifying car crash, a young woman discovers that aggressive, flesh-eating zombies have overtaken the entire area. She must figure out what is happening and why in hopes of escaping her horrifying circumstances.",https://image.tmdb.org/t/p/w500//6bf4ht5c5ujYbUgrIo526FL2dOB.jpg,3.9,https://www.youtube.com/embed/Ddw3Zgw6VsA
Dealer/Healer,2017,"Drama, Action",,https://image.tmdb.org/t/p/w500//g70mZhcWEfIuAKONcfgjRN92ma1.jpg,6.7,https://www.youtube.com/embed/Ar5yFvft2G0
Hammer,2016,"Action, Drama",Victor aka Hammer is an MMA champion with the world title fight ahead. After running into the mobster Shark Hammer gets injured but is still determined to win. Victor doesn't know Shark will stick at nothing to make Victor lose.,https://image.tmdb.org/t/p/w500//eZwDSEbsaqUN7boVA8txeruh71E.jpg,7.6,https://www.youtube.com/embed/None
The Key to Rebecca,1985,"Action, Thriller, War",,https://image.tmdb.org/t/p/w500//cgRbKWvBis4Xhs3G9qFL1cxj3GF.jpg,7.0,https://www.youtube.com/embed/v-Hqtn088k0
Josh and S.A.M.,1993,"Adventure, Action, Comedy",,https://image.tmdb.org/t/p/w500//dWggqpyiZzhvpIyef5ZPB4Lsscu.jpg,4.5,https://www.youtube.com/embed/eNvZZz2jPEo
Creators: The Past,2020,"Science Fiction, Action, Adventure, Romance, Fantasy, Mystery, Drama",,https://image.tmdb.org/t/p/w500//hOqK5Of1fEululDAhkfAy8mUGM.jpg,2.923,https://www.youtube.com/embed/SZMs3BTiKyU
E=mc²,2002,"Action, Comedy","The film tells about mainly three people - Max, a bored, smart, poor University Professor of Philosophy; Ramzes, a mafia leader, cool, strong, merciless bully and Stella, Ramzes girlfriend.",https://image.tmdb.org/t/p/w500//gRjYD0fx9Eg9mfi4gUlHTa4Npf0.jpg,6.19,https://www.youtube.com/embed/None
Anatar,2023,"Comedy, Science Fiction, Fantasy, Adventure, Action, Romance",,https://image.tmdb.org/t/p/w500//kj0YrQaywQcvpEpxNvE2joexx5g.jpg,3.0,https://www.youtube.com/embed/xkxu6roiDPg
Nora's Will,2008,"Drama, Action, Comedy, Thriller",,https://image.tmdb.org/t/p/w500//pDviOAe987MuWeb4QIGGOqVtF2q.jpg,7.0,https://www.youtube.com/embed/DBxSBH2ELjI
"Silent Night, Zombie Night",2009,"Horror, Action, Comedy, Romance","A week before Christmas a viral outbreak turns the citizens of Los Angeles into the walking dead. On the brink of severing ties with both his wife and longtime partner, L.A.P.D. officer Frank Talbot finds himself trapped with them. As death closes in their survival is further threatened by the fact that both men love the same woman.",https://image.tmdb.org/t/p/w500//cZUJm5gEHmBuzcfsaB9cBU6BvJr.jpg,4.4,https://www.youtube.com/embed/MOMo-GeXDWs
Sworn Brothers,1987,"Action, Drama",,https://image.tmdb.org/t/p/w500//g1LxLKOeYFQ5nIQxxLm5XwKkKkI.jpg,7.0,https://www.youtube.com/embed/2dj7GWf0xRw
Road,2017,"Action, Crime, Drama","An elder brother who lived a life of crime but left to show his younger brother the lifestyle is not fit for anything. Years later his younger brother takes his footsteps in the life of drugs/crime, to a deal gone wrong his younger brother is murdered, his elder brother steps back into his crime ways and to find and avenge his younger brother's death.",https://image.tmdb.org/t/p/w500//86evGndT6v57QctAvhQknVANDXl.jpg,5.318,https://www.youtube.com/embed/None
Maradona,2018,"Action, Comedy, Thriller","Maradona, a young man, due to some dangerous situations, moves out of his hometown and reaches Bangalore to stay with his distant relatives. However, during his stay there, his situation worsens further.",https://image.tmdb.org/t/p/w500//xKiLizbettaebsSczDXbQjnI5Fw.jpg,6.143,https://www.youtube.com/embed/rX9ovysSvUk
Invader,2012,"Drama, Action, Thriller","Iraq, 2003. Pablo, a Spanish army doctor sent on a peacekeeping mission, is involved in an attack on his convoy during a routine trip through the desert.",https://image.tmdb.org/t/p/w500//9DEHOfwUyDRFI2ZMEQWuedafFkd.jpg,4.963,https://www.youtube.com/embed/None
Overkill,1996,"Thriller, Action",,https://image.tmdb.org/t/p/w500//uLwkxK7GCyXczNIwMGChiDjgMgA.jpg,8.3,https://www.youtube.com/embed/None
CIA II: Target Alexa,1993,"Thriller, Action",,https://image.tmdb.org/t/p/w500//jh1yzITWhhyWK2gNPv9XgaiQqa7.jpg,4.5,https://www.youtube.com/embed/w7FCD6soFOE
Gang in Blue,1996,"Thriller, Action, Crime, Drama",A black police officer discovers a cell of white supremacist vigilantes within his department.,https://image.tmdb.org/t/p/w500//ukY2y4dv0mrjBvu38PFACkDamj7.jpg,4.8,https://www.youtube.com/embed/162UipgMkQg
Krack,2021,"Action, Crime",,https://image.tmdb.org/t/p/w500//jWzsCbUVeMZy286wNEhhYN3iDSO.jpg,5.5,https://www.youtube.com/embed/None
Ultraman Trigger: Episode Z,2022,"Action, Adventure, Science Fiction","Set two years after the events of Ultraman Trigger, an ultra-ancient threat re-emerges, leading to the return of Ultraman Trigger and Ultraman Zett to save the day, but all is not as it seems.",https://image.tmdb.org/t/p/w500//z91utBxd5Q3UaQUvR9mG90iQyi1.jpg,5.0,https://www.youtube.com/embed/To_WBHx13M4
Farewell Kamen Rider Den-O: Final Countdown,2008,"Action, Science Fiction, Adventure, History",,https://image.tmdb.org/t/p/w500//1l8X6YuU61MK0t7ytkThY5NBmTM.jpg,8.0,https://www.youtube.com/embed/V1IqlmjQtfY
Fingers,1978,"Drama, Action, Thriller","A wanna-be concert pianist spends his days making a living by collecting debts for his Mafioso father, a lifestyle that could eventually ruin his dreams of a musical career.",https://image.tmdb.org/t/p/w500//rcI2LUrK4SNY4JGMyjsWuNlLxGn.jpg,6.524,https://www.youtube.com/embed/jr9HymWe19g
Mobile Suit Gundam 00 Special Edition II: End of World,2009,"Action, Drama, Adventure, Science Fiction, War, Animation","Like the Japanese Special Editions of other Gundam and Sunrise anime series, this is the second of three volumes, that will condense the first half of the second season of Gundam 00 into feature-length videos. They all feature some new animated sequences and some partially re-recorded dialogue.",https://image.tmdb.org/t/p/w500//36QLvuh0MDgeSUA6904r60mR5Xc.jpg,6.1,https://www.youtube.com/embed/None
Break Through the Darkness,2021,"Drama, Action, Crime","Film tells about Song Yirui, the leader of a certain anti-criminal task force, who led the team to conduct an in-depth investigation of a land acquisition case.",https://image.tmdb.org/t/p/w500//7P8ZjqjnZkcsnABPwj8Mfy9yPgC.jpg,5.818,https://www.youtube.com/embed/None
"The Adventures of Young Indiana Jones: Oganga, The Giver and Taker of Life",1999,"Action, Adventure, Drama, War, TV Movie",,https://image.tmdb.org/t/p/w500//XPW5J1hY8N7wyx7TjzfyCr4LKS.jpg,6.2,https://www.youtube.com/embed/None
Mega Lightning,2022,"Action, Horror, Science Fiction","After a violent thunderstorm scares a house party, the guests flee to a nearby home for shelter.. only to discover, a more sinister hand is at play.. Now, they can't escape the strangers home due to the thunderstorm, but they can't stay inside due to the danger that follows them.",https://image.tmdb.org/t/p/w500//eD2lTDAkD9ehTJtypX24jTnt0hQ.jpg,1.5,https://www.youtube.com/embed/wzTSS0zWe9k
The Great Warrior Skanderbeg,1953,"Action, History, Drama","A biography of George Kastriot Skanderbeg widely known as Skanderbeg, a 15th-century Albanian lord who defended his land against the Ottoman Empire for more than two decades.",https://image.tmdb.org/t/p/w500//guZE57QZI0s5ZyD8U4ptWbwsbUE.jpg,7.083,https://www.youtube.com/embed/AdiTYfa6RG4
Chase,2019,"Thriller, Action","A hitman must prove his loyalty to his mentor and best friend, while his girlfriend wants to leave the business behind them.",https://image.tmdb.org/t/p/w500//skD7I3rtX7luF3BMqxZzpAB7BH3.jpg,4.9,https://www.youtube.com/embed/5btwHOWUCPk
Viking Siege,2017,"Action, Adventure","During a wild night of debauchery, a gang of vengeful women plot to massacre a monastery full of corrupt monks who sold their loved ones as slaves. Their plan comes unstuck when a gang of marauding Vikings arrive with an army of vicious, tree-like demons on their tail..",https://image.tmdb.org/t/p/w500//gc9OwXheYzQbUTG3oe9WHCXrzSm.jpg,5.8,https://www.youtube.com/embed/QQu2bIo95pI
Sword of Sherwood Forest,1960,"Adventure, History, Action","Robin of Loxley and his men stumble on a plot to overthrow Hubert Walter, King's Chancellor and Archbishop of Canterbury. The plotters, the Sheriff of Nottingham and the Earl of Newark, have set an ambush for Walter and Lady Marian Fitzwater. Will Robin get to them before it is too late?",https://image.tmdb.org/t/p/w500//kvpCGViDZkHTF0EoeFdL7Jwa8CK.jpg,5.9,https://www.youtube.com/embed/GguPcDGiB5M
The Peacock King,1988,"Horror, Fantasy, Science Fiction, Action",,https://image.tmdb.org/t/p/w500//cwA3VBmandmI4c0Z2BdVCalvo5i.jpg,6.7,https://www.youtube.com/embed/qrdfA0m0nMw
Green Ghost and the Masters of the Stone,2022,"Action, Fantasy, Comedy",,https://image.tmdb.org/t/p/w500//7tR9znYDcMiQccktBsl1sWap5W.jpg,5.0,https://www.youtube.com/embed/EG-JhXv78T8
African Kung-Fu Nazis,2019,"Action, Comedy, Horror",,https://image.tmdb.org/t/p/w500//bDn1DzN7AH42EtPx0ww6TdpSYZc.jpg,4.8,https://www.youtube.com/embed/osGcADewoFo
Thaandavam,2012,Action,A blind man with his 'Echolocation' power takes on a revenge mission.,https://image.tmdb.org/t/p/w500//7PPB3kwEblCxe0QNvkVlKi7CjfW.jpg,5.595,https://www.youtube.com/embed/bygwMO5c90M
The Man From Utah,1934,"Action, Adventure, Western",,https://image.tmdb.org/t/p/w500//iXp2gWd6cCqS54bAY68w7XJbSY4.jpg,4.674,https://www.youtube.com/embed/rmGmfKlem4U
Golden Slumber,2010,"Action, Comedy, Mystery",,https://image.tmdb.org/t/p/w500//4I38BO1TnwiJhzPrJReDKa9cxCH.jpg,7.414,https://www.youtube.com/embed/gwNVJHETGvI
City Hunter Special: Goodbye My Sweetheart,1997,"Action, Animation, Comedy, Crime",,https://image.tmdb.org/t/p/w500//e7TtB5CEhaA8umkk0c6RHgh6njQ.jpg,6.0,https://www.youtube.com/embed/q62WPfb2tv4
The Legend of Johnny Lingo,2003,"Family, Action, Adventure",,https://image.tmdb.org/t/p/w500//vIji70cOmSBAi7M9CeKPjnB8wB0.jpg,7.3,https://www.youtube.com/embed/GVUnKt8Ku4o
Beauty of Tang Men,2021,"Action, Drama",,https://image.tmdb.org/t/p/w500//1jciz8d5jUejLTuX3XXGHOz3NTG.jpg,1.0,https://www.youtube.com/embed/None
Lupin the Third: Italian Game,2016,"Action, Adventure, Animation, Crime","Lupin investigates the kidnapping of a former love in Italy, and is drawn into a game with an unknown enemy.",https://image.tmdb.org/t/p/w500//pRvQc5LoJvWoZjOpUwwm4MDEi2X.jpg,6.9,https://www.youtube.com/embed/YI0kpF_M6gw
Kamen Rider: The Next,2007,"Action, Adventure, Science Fiction, Horror",,https://image.tmdb.org/t/p/w500//2SjmkrniEDZ4Iok6WuRDuQKlf7o.jpg,6.8,https://www.youtube.com/embed/RB1n9Rro0I4
Nation's Pride,2009,"War, Action, Drama",,https://image.tmdb.org/t/p/w500//jMsghO53QItv4mRLuoVx0uX1QTA.jpg,7.0,https://www.youtube.com/embed/None
Rising Fear,2017,Action,"When a former marine is framed for a deadly terrorist bombing, he must track down the mastermind behind the plot. But soon he discovers an even deadlier conspiracy that threatens the nation. One that will force him to choose between the freedom of millions, and his own survival.",https://image.tmdb.org/t/p/w500//qJjFK7XYkw0QVif68FRjKL78ZWq.jpg,4.8,https://www.youtube.com/embed/MepYB71FOic
Defective,2017,"Action, Science Fiction, Thriller",Set in the near future where Rhett Murphy and his estranged sister Jean are forced to flee from a militant police state after witnessing the dark secrets of a nefarious corporation.,https://image.tmdb.org/t/p/w500//qWZouRYPNctsfYOhXYoYRuJzqQF.jpg,4.8,https://www.youtube.com/embed/1O8qPyUXt_g
Pournami,2006,"Drama, Action","A dancer trains for an event where she has to perform a special dance in Lord Shiva's temple. But when she suddenly disappears, her younger sister Chandrakala decides to learn the dance.",https://image.tmdb.org/t/p/w500//yFmORIXTXON5jnIoAfRmfljlcAE.jpg,5.3,https://www.youtube.com/embed/None
The Story of Dr. Wassell,1944,"Action, Adventure, Drama, Romance, War","As the Japanese sweep through the East Indies during World War II, Dr. Wassell is determined to escape from Java with some crewmen of the cruiser Marblehead. Based on a true story of how Dr. Wassell saved a dozen or so wounded sailors who were left behind when able bodied men were evacuated to Australia.",https://image.tmdb.org/t/p/w500//yjrMxwMxhsahGbCHLFpDUW5fR1t.jpg,6.0,https://www.youtube.com/embed/None
Park Rangers 3 - The Quest For The Vest,2023,"Comedy, Action, Thriller","Bill and Ted face Joan, the new Park Ranger, with a variety of tests and trials to see if she is worthy of the highest level of honour. Being granted a Vest.",https://image.tmdb.org/t/p/w500//jXnQ6mp3k6hMCMqtWZ58MnEawZa.jpg,0.0,https://www.youtube.com/embed/None
Raven,1996,"Action, Thriller",,https://image.tmdb.org/t/p/w500//3F74Rzv4opK4foi8LTr81dDqLyT.jpg,5.1,https://www.youtube.com/embed/EHgXCWyRvWM
Mumon: The Land of Stealth,2017,"War, Action, History, Romance",,https://image.tmdb.org/t/p/w500//AaLPEGw6IxGO5phpE8a4ZKGHC9H.jpg,6.4,https://www.youtube.com/embed/None
The Man Who Stole the Sun,1979,"Comedy, Crime, Thriller, Action, Science Fiction","A high school science teacher is the butt of all his students' jokes, until their bus is hijacked on a school trip. But something more sinister lurks beneath the surface: he's building an atomic bomb in his apartment.",https://image.tmdb.org/t/p/w500//valqAOUVMlnPchpQheo3aXIUfb5.jpg,7.103,https://www.youtube.com/embed/5j_XDeTO2Yg
Simha,2010,"Action, Drama",,https://image.tmdb.org/t/p/w500//6JFpsywP0ZVAhELyA2Dgaowna8D.jpg,4.75,https://www.youtube.com/embed/9J5TOtcOTlg
Bad Boy,2020,"Action, Crime","The rise and fall of a soccer club owner, discovering the harsh reality of the sport, often connected with crime and fraud.",https://image.tmdb.org/t/p/w500//zbeuzetcJN1gnV0tdEgOMvzjvjX.jpg,5.177,https://www.youtube.com/embed/None
Evangelion: Another Impact (Confidential),2015,"Action, Animation, Science Fiction",,https://image.tmdb.org/t/p/w500//klnFbml9sVnpfH5cbY2r1EyOeap.jpg,6.7,https://www.youtube.com/embed/None
Kingdom of Conquerors,2013,"History, Action, Drama, War","In the 1200s, a man arose whose ruthlessness was so feared, he emerged as the greatest empire builder ever known to mankind. Inspired by true historical events.",https://image.tmdb.org/t/p/w500//e9b0tBWKtJraIjLb8W4eX2pknRP.jpg,7.8,https://www.youtube.com/embed/None
Storm Seekers,2010,"Action, Thriller",,https://image.tmdb.org/t/p/w500//hyGrMyHxHmsiXxgAriUCVaVOM6P.jpg,5.9,https://www.youtube.com/embed/None
Space Squad: Space Sheriff Gavan vs. Tokusou Sentai Dekaranger,2017,"Action, Adventure, Science Fiction",Space Sheriff Gavan vs Tokusou Sentai Dekaranger features the return of Yuma Ishigaki from 2012’s Space Sheriff Gavan: The Movie and the 2015 Space Sheriff Next Generation films. The first installment will join the two police themed heroes as they face a massive space crime organization.,https://image.tmdb.org/t/p/w500//4JmXhgyEXgowNwBKBBGb1aY0w6x.jpg,8.2,https://www.youtube.com/embed/i5brtNR1IzA
Spin Kick,2004,Action,"A school director is forced to train the 'worst' students of his school to master Taekwondo as the old coach, taking along the best of his athletes, left the school.",https://image.tmdb.org/t/p/w500//2afxtAIien6XAsP2b8tnuipPstg.jpg,6.2,https://www.youtube.com/embed/NTon6H9rWHo
American Perfekt,1997,"Action, Thriller",,https://image.tmdb.org/t/p/w500//hjD0Vi9VPukK2KBrhZudyCcaO4X.jpg,6.1,https://www.youtube.com/embed/R1XAIq_oipU
Tate: Two Days Of Blood,2023,"Action, Crime",A Rise Of The Footsoldier Story,https://image.tmdb.org/t/p/w500//plnUYYekCzzBPSOCTBrL540MkqP.jpg,0.0,https://www.youtube.com/embed/None
Slayer,2006,"Action, Horror, Science Fiction, TV Movie","An elite commando squad led by longtime soldier buddies Hawk and Grives run afoul of lethal and powerful vampires in a South American rain forest. Grieves gets turned into a vampire and becomes leader of a savage roving herd. Moreover, Hawk has to rescue his scientist ex-wife Dr. Laurie Williams from the bloodsuckers' evil clutches.",https://image.tmdb.org/t/p/w500//qM6uQf0pSXvMwnwO6P4fWbmEAxl.jpg,5.2,https://www.youtube.com/embed/None
X-15,1961,"Action, Drama, History","X-15 is a 1961 movie that tells a fictionalized account of the X-15 research rocket plane, the men who flew it and the women who loved them.",https://image.tmdb.org/t/p/w500//khc9BTYbVvnOgdgwNQIgMRBGC4Z.jpg,6.0,https://www.youtube.com/embed/None
Deewana,1992,"Action, Comedy, Crime, Drama, Romance","A singer marries his biggest fan, but his uncle plans to kill him in order to gain his money.",https://image.tmdb.org/t/p/w500//8liOcHgcghI3aQFxq8QCGKKqQKX.jpg,7.109,https://www.youtube.com/embed/16wSed3Khko
Vice Academy Part 2,1990,"Action, Comedy","When a criminal female named Spanish Fly threatens to contaminate the city water with aphrodisiacs, it is up to a duo of attractive female police officers to stop her.",https://image.tmdb.org/t/p/w500//olBtOSkbnYlYvrnFxidNe7WvEhX.jpg,3.682,https://www.youtube.com/embed/-wFhkeu2SMA
Alien Rising,2013,"Thriller, Science Fiction, Action",,https://image.tmdb.org/t/p/w500//p4Xg5uDKXuWCJQsjLJYAfaoMqYi.jpg,4.8,https://www.youtube.com/embed/None
Rabhasa,2014,"Action, Comedy",,https://image.tmdb.org/t/p/w500//fMiG03i11lQ5E3Q0HWMnuemr59p.jpg,6.0,https://www.youtube.com/embed/lB6XZOFeAXM
Magical Girl Lyrical Nanoha: The Movie 2nd A's,2012,"Drama, Animation, Action, Science Fiction",,https://image.tmdb.org/t/p/w500//quAsWHbyfWTo2jCn9yR7Z8TjqfX.jpg,6.857,https://www.youtube.com/embed/None
Clans of Intrigue,1977,"Action, Drama, Mystery",,https://image.tmdb.org/t/p/w500//pjmIiPN7hlKFh9nzHFtV8kn6Jbt.jpg,5.7,https://www.youtube.com/embed/yqAbhFzfIFQ
Firetrap,2001,"Action, Crime, Thriller",,https://image.tmdb.org/t/p/w500//zpwNpjEx0Ra1deLSPNAMHEAa7os.jpg,4.9,https://www.youtube.com/embed/NIMBYEzMgLo
The King of Jail Breakers,2010,"Action, Drama, Thriller","Masayuki Suzuki (Itsuji Itao) is known as ""Datsugoku Oh"" (King of Escape) because of his incredible ability to escape from any prison. Even though his ability to escape from prison was unmatched he would normally get caught within a few hours from his escape. He is then sent to Prison Island ... can he escape ?",https://image.tmdb.org/t/p/w500//Vwk9InKX30Ek8vTDLAmMN36pKB.jpg,6.5,https://www.youtube.com/embed/None
Max Steel vs The Toxic Legion,2010,"Animation, Action, Adventure, Family, Science Fiction",,https://image.tmdb.org/t/p/w500//y2U82oEmFceQa9XIzonSwaMk5w7.jpg,8.8,https://www.youtube.com/embed/lA5udZACUOg
Sadak 2,2020,"Romance, Drama, Action","The film follows Ravi, 29 years after the incidents of the first film. The suicidal taxi driver plans to shut shop when a young girl, Aarya, compels him to take her on a life-altering journey to Kailash where she has an encounter with a godman and is out to expose this fake guru running an ashram.",https://image.tmdb.org/t/p/w500//qYQ2xuujz16HwpDoz2ejOK2nzh7.jpg,5.2,https://www.youtube.com/embed/None
Open Season,1974,"Action, Drama, Thriller","Three Vietnam vets have become so conditioned to violence that they have developed psychotic tendencies. They kidnap people, brutalize them, then turn them loose and hunt them like animals. However the father of one of their earlier victims is plotting a vicious revenge against them.",https://image.tmdb.org/t/p/w500//5n7oFvXdZMRM9Nhi7fMPYZ19Gkx.jpg,5.5,https://www.youtube.com/embed/J_-EKbTaF9s
The Big Lift,1950,"War, Action, Adventure, Drama",The Berlin Air Lift from the point of view of two NCOs.,https://image.tmdb.org/t/p/w500//uWF6c1B3QIakDNoYdpVrw8bSf2k.jpg,6.6,https://www.youtube.com/embed/None
